year,country,institution,uni_rank,uni_score,score_gap_parent,entered_top100_parent,top_uni_parent
2021,United Kingdom,University of Bath,173,45.9,37.9,1,University of Oxford
2021,United Kingdom,University of Liverpool,181,45.5,37.9,1,University of Oxford
2021,United Kingdom,University of Reading,205,42.3,37.9,1,University of Oxford
2021,United Kingdom,University of Aberdeen,207,41.8,37.9,1,University of Oxford
2021,United Kingdom,Queen's University Belfast,209,41.5,37.9,1,University of Oxford
2021,United Kingdom,Loughborough University,226,39.7,37.9,1,University of Oxford
2021,United Kingdom,University of Leicester,242,38.1,37.9,1,University of Oxford
2021,United Kingdom,University of Sussex,246,37.8,37.9,1,University of Oxford
2021,United Kingdom,University of Surrey,267,36.0,37.9,1,University of Oxford
2021,United Kingdom,University of Strathclyde,300,34.3,37.9,1,University of Oxford
2021,United Kingdom,Heriot-Watt University,301,34.2,37.9,1,University of Oxford
2021,United Kingdom,Royal Holloway University of London,308,33.5,37.9,1,University of Oxford
2021,United Kingdom, University of Dundee,319,32.9,37.9,1,University of Oxford
2021,United Kingdom,University of East Anglia (UEA),333,31.7,37.9,1,University of Oxford
2021,United Kingdom,"Birkbeck, University of London",344,31.4,37.9,1,University of Oxford
2021,United Kingdom,SOAS University of London ,346,31.1,37.9,1,University of Oxford
2021,United Kingdom,"City, University of London",350,30.9,37.9,1,University of Oxford
2021,United Kingdom,Brunel University London,368,29.7,37.9,1,University of Oxford
2021,United Kingdom,University of Kent,380,28.8,37.9,1,University of Oxford
2021,United Kingdom,Oxford Brookes University,383,28.7,37.9,1,University of Oxford
2021,United Kingdom,"Essex, University of",411,27.5,37.9,1,University of Oxford
2021,United Kingdom,"Goldsmiths, University of London",416,27.2,37.9,1,University of Oxford
2021,United Kingdom,Swansea University,474,25.0,37.9,1,University of Oxford
2021,United Kingdom,Aberystwyth University,485,24.6,37.9,1,University of Oxford
2021,United Kingdom,University of Stirling,485,24.6,37.9,1,University of Oxford
2021,Switzerland,EPFL,14,89.6,36.2,1,ETH Zurich - Swiss Federal Institute of Technology
2021,Switzerland,University of Zurich,69,67.1,36.2,1,ETH Zurich - Swiss Federal Institute of Technology
2021,Switzerland,University of Geneva,106,56.8,36.2,1,ETH Zurich - Swiss Federal Institute of Technology
2021,Switzerland,University of Basel,149,50.6,36.2,1,ETH Zurich - Swiss Federal Institute of Technology
2021,Switzerland,University of Lausanne,169,46.2,36.2,1,ETH Zurich - Swiss Federal Institute of Technology
2021,Switzerland,USI - Università della Svizzera italiana,273,35.6,36.2,1,ETH Zurich - Swiss Federal Institute of Technology
2021,Switzerland,University of St.Gallen (HSG),428,26.6,36.2,1,ETH Zurich - Swiss Federal Institute of Technology
2021,Singapore,"Nanyang Technological University, Singapore (NTU)",13,89.9,32.7,1,National University of Singapore (NUS)
2021,China (Mainland),Peking University,23,83.5,30.4,1,Tsinghua University
2021,China (Mainland),Fudan University,34,79.9,30.4,1,Tsinghua University
2021,China (Mainland),Shanghai Jiao Tong University,47,74.4,30.4,1,Tsinghua University
2021,China (Mainland),Zhejiang University,53,71.9,30.4,1,Tsinghua University
2021,China (Mainland),University of Science and Technology of China,93,60.8,30.4,1,Tsinghua University
2021,China (Mainland),Nanjing University,124,53.7,30.4,1,Tsinghua University
2021,China (Mainland),Wuhan University,246,37.8,30.4,1,Tsinghua University
2021,China (Mainland),Tongji University,256,37.2,30.4,1,Tsinghua University
2021,China (Mainland),Harbin Institute of Technology,260,36.7,30.4,1,Tsinghua University
2021,China (Mainland),Sun Yat-sen University,263,36.4,30.4,1,Tsinghua University
2021,China (Mainland),Beijing Normal University ,279,35.4,30.4,1,Tsinghua University
2021,China (Mainland),Xi’an Jiaotong University,303,34.1,30.4,1,Tsinghua University
2021,China (Mainland),Southern University of Science and Technology,323,32.1,30.4,1,Tsinghua University
2021,China (Mainland),Nankai University,377,29.0,30.4,1,Tsinghua University
2021,China (Mainland),Shanghai University,387,28.6,30.4,1,Tsinghua University
2021,China (Mainland),Tianjin University,387,28.6,30.4,1,Tsinghua University
2021,China (Mainland),Beijing Institute of Technology,392,28.4,30.4,1,Tsinghua University
2021,China (Mainland),Huazhong University of Science and Technology,396,28.2,30.4,1,Tsinghua University
2021,China (Mainland),Xiamen University,432,26.4,30.4,1,Tsinghua University
2021,China (Mainland),University of Science and Technology Beijing,446,25.8,30.4,1,Tsinghua University
2021,China (Mainland),Beihang University (former BUAA),449,25.7,30.4,1,Tsinghua University
2021,China (Mainland),South China University of Technology,462,25.3,30.4,1,Tsinghua University
2021,China (Mainland),Shandong University,485,24.6,30.4,1,Tsinghua University
2021,China (Mainland),Jilin University,493,24.2,30.4,1,Tsinghua University
2021,China (Mainland),Southeast University,493,24.2,30.4,1,Tsinghua University
2021,Hong Kong SAR,The Hong Kong University of Science and Technology,27,82.1,24.9,1,The University of Hong Kong
2021,Hong Kong SAR,The Chinese University of Hong Kong (CUHK),43,75.8,24.9,1,The University of Hong Kong
2021,Hong Kong SAR,City University of Hong Kong,48,74.3,24.9,1,The University of Hong Kong
2021,Hong Kong SAR,The Hong Kong Polytechnic University,75,65.8,24.9,1,The University of Hong Kong
2021,Hong Kong SAR,Hong Kong Baptist University,264,36.3,24.9,1,The University of Hong Kong
2021,Japan,Kyoto University,38,78.9,24.4,1,The University of Tokyo
2021,Japan,Tokyo Institute of Technology (Tokyo Tech),56,70.8,24.4,1,The University of Tokyo
2021,Japan,Osaka University,72,66.1,24.4,1,The University of Tokyo
2021,Japan,Tohoku University,79,64.3,24.4,1,The University of Tokyo
2021,Japan,Nagoya University,110,55.8,24.4,1,The University of Tokyo
2021,Japan,Kyushu University,124,53.7,24.4,1,The University of Tokyo
2021,Japan,Hokkaido University,139,52.2,24.4,1,The University of Tokyo
2021,Japan,Waseda University,189,44.1,24.4,1,The University of Tokyo
2021,Japan,Keio University,191,44.0,24.4,1,The University of Tokyo
2021,Japan,University of Tsukuba,265,36.2,24.4,1,The University of Tokyo
2021,Japan,Hiroshima University,321,32.3,24.4,1,The University of Tokyo
2021,Japan,Tokyo Medical and Dental University (TMDU),362,30.0,24.4,1,The University of Tokyo
2021,Japan,Kobe University,403,27.9,24.4,1,The University of Tokyo
2021,Japan,Yokohama City University,465,25.2,24.4,1,The University of Tokyo
2021,Japan,Chiba University,488,24.5,24.4,1,The University of Tokyo
2021,Canada,McGill University,31,80.0,23.9,1,University of Toronto
2021,Canada,University of British Columbia,45,74.8,23.9,1,University of Toronto
2021,Canada,Université de Montréal ,118,54.3,23.9,1,University of Toronto
2021,Canada,University of Alberta,119,54.0,23.9,1,University of Toronto
2021,Canada,McMaster University,144,51.5,23.9,1,University of Toronto
2021,Canada,University of Waterloo,166,46.8,23.9,1,University of Toronto
2021,Canada,Western University,203,42.6,23.9,1,University of Toronto
2021,Canada,Queen's University at Kingston,246,37.8,23.9,1,University of Toronto
2021,Canada,University of Calgary,246,37.8,23.9,1,University of Toronto
2021,Canada,University of Ottawa,279,35.4,23.9,1,University of Toronto
2021,Canada,Dalhousie University,291,34.6,23.9,1,University of Toronto
2021,Canada,Simon Fraser University,323,32.1,23.9,1,University of Toronto
2021,Canada,University of Victoria (UVic),370,29.5,23.9,1,University of Toronto
2021,Canada,Université Laval,420,27.1,23.9,1,University of Toronto
2021,Canada,University of Saskatchewan,465,25.2,23.9,1,University of Toronto
2021,Canada,Concordia University,477,24.8,23.9,1,University of Toronto
2021,Australia,The University of Sydney,40,77.1,21.2,1,The Australian National University
2021,Australia,The University of Melbourne,41,76.5,21.2,1,The Australian National University
2021,Australia,The University of New South Wales (UNSW Sydney),44,75.4,21.2,1,The Australian National University
2021,Australia,The University of Queensland,46,74.5,21.2,1,The Australian National University
2021,Australia,Monash University,55,70.9,21.2,1,The Australian National University
2021,Australia,The University of Western Australia,92,61.0,21.2,1,The Australian National University
2021,Australia,The University of Adelaide,106,56.8,21.2,1,The Australian National University
2021,Australia,University of Technology Sydney,133,52.6,21.2,1,The Australian National University
2021,Australia,University of Wollongong,196,43.2,21.2,1,The Australian National University
2021,Australia,"The University of Newcastle, Australia (UON)",197,43.1,21.2,1,The Australian National University
2021,Australia,Macquarie University,214,40.8,21.2,1,The Australian National University
2021,Australia,Curtin University,217,40.5,21.2,1,The Australian National University
2021,Australia,Queensland University of Technology (QUT),217,40.5,21.2,1,The Australian National University
2021,Australia,RMIT University,223,40.0,21.2,1,The Australian National University
2021,Australia,Deakin University,275,35.5,21.2,1,The Australian National University
2021,Australia,University of South Australia,295,34.5,21.2,1,The Australian National University
2021,Australia,Griffith University,303,34.1,21.2,1,The Australian National University
2021,Australia,University of Tasmania,308,33.5,21.2,1,The Australian National University
2021,Australia,Swinburne University of Technology,372,29.4,21.2,1,The Australian National University
2021,Australia,La Trobe University,398,28.1,21.2,1,The Australian National University
2021,Australia,Bond University,414,27.4,21.2,1,The Australian National University
2021,Australia,Flinders University,423,27.0,21.2,1,The Australian National University
2021,Australia,University of Canberra ,456,25.4,21.2,1,The Australian National University
2021,Australia,James Cook University,462,25.3,21.2,1,The Australian National University
2021,Australia, Western Sydney University,474,25.0,21.2,1,The Australian National University
2021,South Korea,KAIST - Korea Advanced Institute of Science & Technology,39,78.6,20.2,1,Seoul National University
2021,South Korea,Korea University,69,67.1,20.2,1,Seoul National University
2021,South Korea,Pohang University of Science And Technology (POSTECH),77,64.6,20.2,1,Seoul National University
2021,South Korea,Yonsei University,85,62.5,20.2,1,Seoul National University
2021,South Korea,Sungkyunkwan University(SKKU),88,61.5,20.2,1,Seoul National University
2021,South Korea,Hanyang University,146,51.3,20.2,1,Seoul National University
2021,South Korea,Kyung Hee University,236,38.8,20.2,1,Seoul National University
2021,South Korea,Gwangju Institute of Science and Technology (GIST),295,34.5,20.2,1,Seoul National University
2021,South Korea,Ewha Womans University,333,31.7,20.2,1,Seoul National University
2021,South Korea,HUFS - Hankuk (Korea) University of Foreign Studies ,392,28.4,20.2,1,Seoul National University
2021,South Korea,Chung-Ang University (CAU),403,27.9,20.2,1,Seoul National University
2021,South Korea,Dongguk University ,456,25.4,20.2,1,Seoul National University
2021,South Korea,The Catholic University of Korea ,456,25.4,20.2,1,Seoul National University
2021,South Korea,Sogang University,490,24.4,20.2,1,Seoul National University
2021,Germany,Ludwig-Maximilians-Universität München,63,68.9,14.8,1,Technical University of Munich
2021,Germany,Ruprecht-Karls-Universität Heidelberg,64,68.6,14.8,1,Technical University of Munich
2021,Germany,Humboldt-Universität zu Berlin,117,54.5,14.8,1,Technical University of Munich
2021,Germany,Freie Universitaet Berlin,130,53.2,14.8,1,Technical University of Munich
2021,Germany,"KIT, Karlsruhe Institute of Technology",131,52.9,14.8,1,Technical University of Munich
2021,Germany,RWTH Aachen University,145,51.4,14.8,1,Technical University of Munich
2021,Germany,Technische Universität Berlin (TU Berlin),148,50.8,14.8,1,Technical University of Munich
2021,Germany,Technische Universität Dresden,173,45.9,14.8,1,Technical University of Munich
2021,Germany,Eberhard Karls Universität Tübingen,175,45.8,14.8,1,Technical University of Munich
2021,Germany,Albert-Ludwigs-Universitaet Freiburg,175,45.8,14.8,1,Technical University of Munich
2021,Germany,University of Göttingen,195,43.3,14.8,1,Technical University of Munich
2021,Germany,Universität Hamburg,228,39.4,14.8,1,Technical University of Munich
2021,Germany,Rheinische Friedrich-Wilhelms-Universität Bonn,240,38.2,14.8,1,Technical University of Munich
2021,Germany,Technical University of Darmstadt,267,36.0,14.8,1,Technical University of Munich
2021,Germany,University of Cologne,282,35.2,14.8,1,Technical University of Munich
2021,Germany,Universität Mannheim,307,33.7,14.8,1,Technical University of Munich
2021,Germany,Goethe-University Frankfurt am Main,311,33.4,14.8,1,Technical University of Munich
2021,Germany,Friedrich-Alexander-Universität Erlangen-Nürnberg,317,33.0,14.8,1,Technical University of Munich
2021,Germany,Universität Jena,323,32.1,14.8,1,Technical University of Munich
2021,Germany,Universität Stuttgart,333,31.7,14.8,1,Technical University of Munich
2021,Germany,University Ulm,344,31.4,14.8,1,Technical University of Munich
2021,Germany,Westfälische Wilhelms-Universität Münster ,356,30.3,14.8,1,Technical University of Munich
2021,Germany,Johannes Gutenberg Universität Mainz,403,27.9,14.8,1,Technical University of Munich
2021,Germany,Julius-Maximilians-Universität Würzburg,437,26.2,14.8,1,Technical University of Munich
2021,Germany,Ruhr-Universität Bochum,439,26.0,14.8,1,Technical University of Munich
2021,Germany,Universität Konstanz,443,25.9,14.8,1,Technical University of Munich
2021,Germany,Universität des Saarlandes,451,25.6,14.8,1,Technical University of Munich
2021,Germany,Martin-Luther-Universität Halle-Wittenberg,470,25.1,14.8,1,Technical University of Munich
2021,Germany,Universität  Leipzig,483,24.7,14.8,1,Technical University of Munich
2021,France,Ecole Polytechnique,61,69.9,14.5,1,Université PSL
2021,France,Sorbonne University,83,63.3,14.5,1,Université PSL
2021,France,CentraleSupélec,138,52.3,14.5,1,Université PSL
2021,France,École Normale Supérieure de Lyon,161,48.1,14.5,1,Université PSL
2021,France,Ecole des Ponts ParisTech,242,38.1,14.5,1,Université PSL
2021,France,Sciences Po ,242,38.1,14.5,1,Université PSL
2021,France,Université de Paris,275,35.5,14.5,1,Université PSL
2021,France,Université Paris 1 Panthéon-Sorbonne ,287,34.8,14.5,1,Université PSL
2021,France,ENS Paris-Saclay,291,34.6,14.5,1,Université PSL
2021,France,Université Paris-Saclay,305,34.0,14.5,1,Université PSL
2021,France,Université Grenoble Alpes,342,31.5,14.5,1,Université PSL
2021,France,Université de Strasbourg,398,28.1,14.5,1,Université PSL
2021,France,University of Bordeaux,425,26.9,14.5,1,Université PSL
2021,Netherlands,University of Amsterdam,61,69.9,11.9,1,Delft University of Technology
2021,Netherlands,Wageningen University & Research,115,54.8,11.9,1,Delft University of Technology
2021,Netherlands,Eindhoven University of Technology,120,53.9,11.9,1,Delft University of Technology
2021,Netherlands,Utrecht University,121,53.8,11.9,1,Delft University of Technology
2021,Netherlands,Leiden University,128,53.4,11.9,1,Delft University of Technology
